,0Replay_id,Cluster
0,4-2-1-62848-5-2018-03-27T12-39-38-1006,3
1,4-2-1-62848-6-2018-03-07T08-59-39-1036,3
2,4-2-2-63454-5-2018-03-29T14-33-53-993,3
3,4-2-1-62848-6-2018-03-07T09-24-57-992,0
4,4-2-1-62848-6-2018-03-07T18-22-27-1651,3
5,4-2-2-63454-5-2018-03-30T09-03-18-959,2
6,4-2-1-62848-6-2018-03-09T00-07-28-1068,3
7,4-2-1-62848-6-2018-03-09T16-29-03-1385,3
8,4-2-2-63454-5-2018-03-31T00-32-58-935,1
9,4-2-1-62848-6-2018-03-11T20-48-25-905,3
10,4-2-1-62848-6-2018-03-12T07-41-51-936,3
11,4-2-1-62848-6-2018-03-12T07-54-13-1183,3
12,4-2-1-62848-5-2018-03-11T16-19-11-1080,0
13,4-2-1-62848-6-2018-03-12T09-10-43-1018,3
14,4-2-1-62848-6-2018-03-12T23-56-06-1374,3
15,4-2-1-62848-6-2018-03-14T05-29-03-1598,3
16,4-2-2-63454-5-2018-04-02T12-50-54-965,3
17,4-2-1-62848-6-2018-03-15T19-30-55-1255,0
18,4-2-1-62848-5-2018-03-12T17-08-43-1278,3
19,4-2-1-62848-6-2018-03-16T03-55-52-1057,3
20,4-2-2-63454-5-2018-04-03T09-41-32-1085,3
21,4-2-1-62848-6-2018-03-16T05-30-05-934,3
22,4-2-1-62848-6-2018-03-17T15-27-16-972,3
23,4-2-1-62848-5-2018-03-13T09-20-01-936,1
24,4-2-1-62848-6-2018-03-18T12-25-08-909,3
25,4-2-2-63454-5-2018-04-04T16-29-05-1139,3
26,4-2-1-62848-4-2018-03-10T04-23-19-913,3
27,4-2-2-63454-5-2018-04-05T02-08-51-1099,3
28,4-2-1-62848-6-2018-03-19T16-59-09-907,3
29,4-2-1-62848-6-2018-03-19T17-48-04-1084,0
30,4-2-2-63454-6-2018-03-28T01-26-26-1037,3
31,4-2-1-62848-6-2018-03-21T05-48-02-991,3
32,4-2-2-63454-6-2018-03-28T03-59-17-981,3
33,4-2-2-63454-6-2018-03-28T17-02-37-1210,3
34,4-2-1-62848-6-2018-03-22T08-14-12-991,2
35,4-2-1-62848-6-2018-03-23T16-16-38-935,3
36,4-2-1-62848-6-2018-03-24T01-38-33-917,3
37,4-2-2-63454-6-2018-03-31T21-53-16-999,3
38,4-2-2-63454-6-2018-04-01T11-01-50-1019,3
39,4-2-2-63454-6-2018-04-02T21-23-28-1242,3
40,4-2-1-62848-6-2018-03-25T08-49-32-1273,3
41,4-2-2-63454-6-2018-04-03T01-37-10-929,3
42,4-2-1-62848-6-2018-03-25T21-51-01-932,3
43,4-2-2-63454-6-2018-04-04T14-42-32-1034,0
44,4-2-2-63454-6-2018-04-04T18-04-32-1002,3
45,4-2-1-62848-6-2018-03-26T18-23-32-961,2
46,4-2-1-62848-6-2018-03-26T19-29-49-1184,3
47,4-2-2-63454-6-2018-04-05T14-54-58-1317,2
48,4-2-1-62848-6-2018-03-27T08-26-13-982,3
49,4-2-1-62848-6-2018-03-27T10-31-52-1042,2
50,4-2-1-62848-5-2018-03-15T21-54-55-1431,3
51,4-2-1-62848-7-2018-03-12T20-41-18-985,2
52,4-3-1-65094-5-2018-05-18T14-09-56-1076,3
53,4-3-1-65094-5-2018-05-20T00-11-36-1029,2
54,4-2-1-62848-5-2018-03-19T09-40-18-1414,1
55,4-2-1-62848-5-2018-03-19T11-48-57-985,2
56,4-3-1-65094-5-2018-05-21T17-26-27-993,0
57,4-3-1-65094-6-2018-05-18T06-50-26-1723,2
58,4-3-1-65094-6-2018-05-19T11-17-48-1046,3
59,4-3-1-65094-6-2018-05-19T14-03-41-1218,0
60,4-2-1-62848-5-2018-03-20T13-54-33-914,3
61,4-3-1-65094-6-2018-05-21T20-15-47-928,3
62,4-3-1-65094-6-2018-05-21T21-25-37-1304,1
63,4-3-1-65094-6-2018-05-22T12-55-38-1069,3
64,4-3-1-65094-6-2018-05-25T09-37-57-1000,3
65,4-2-2-63454-5-2018-03-29T01-02-26-1385,3
66,4-2-1-62848-5-2018-03-22T02-54-02-1065,3
67,4-2-2-63454-5-2018-03-30T07-15-45-1565,0
68,4-2-1-62848-5-2018-03-23T13-13-53-1061,3
69,4-2-2-63454-5-2018-04-01T19-40-37-955,3
70,4-2-1-62848-5-2018-03-25T01-27-45-1240,3
71,4-2-1-62848-5-2018-03-25T10-01-32-1027,3
72,4-2-2-63454-6-2018-03-30T18-16-47-925,3
73,4-2-1-62848-5-2018-03-26T10-20-06-1132,3
74,4-2-2-63454-6-2018-04-01T19-36-04-1135,3
75,4-2-2-63454-6-2018-04-03T11-41-32-1150,2
76,4-2-1-62848-6-2018-03-07T15-52-11-1136,0
77,4-2-1-62848-6-2018-03-08T10-40-43-938,3
78,4-3-2-65384-5-2018-06-08T08-26-52-1159,3
79,4-3-2-65384-5-2018-06-09T01-15-04-928,3
80,4-2-1-62848-6-2018-03-11T07-55-05-1054,3
81,4-2-1-62848-6-2018-03-11T12-02-42-1138,3
82,4-2-1-62848-6-2018-03-12T04-42-32-1014,3
83,4-2-1-62848-6-2018-03-12T16-15-58-1365,0
84,4-2-1-62848-6-2018-03-13T07-51-26-1002,3
85,4-2-1-62848-6-2018-03-13T19-56-04-1317,3
86,4-3-1-65094-5-2018-05-18T08-00-03-1113,3
87,4-3-1-65094-5-2018-05-19T03-05-44-1351,2
88,4-2-1-62848-6-2018-03-15T18-45-43-907,3
89,4-2-1-62848-6-2018-03-15T20-52-10-998,3
90,4-3-2-65384-5-2018-06-12T00-26-13-1036,3
91,4-2-1-62848-6-2018-03-16T17-32-26-1266,3
92,4-3-1-65094-5-2018-05-19T20-23-04-985,2
93,4-2-1-62848-6-2018-03-16T18-33-25-903,3
94,4-2-1-62848-6-2018-03-17T16-04-05-1400,3
95,4-3-1-65094-5-2018-05-21T03-37-39-1079,3
96,4-2-1-62848-6-2018-03-18T22-51-45-958,3
97,4-3-1-65094-5-2018-05-21T10-41-19-975,3
98,4-3-1-65094-5-2018-05-21T11-54-16-1173,0
99,4-2-1-62848-6-2018-03-20T02-16-58-1066,0
100,4-2-1-62848-6-2018-03-20T05-13-48-974,0
101,4-2-1-62848-6-2018-03-20T21-15-45-960,3
102,4-3-2-65384-5-2018-06-14T08-44-03-1227,1
103,4-2-1-62848-6-2018-03-22T18-48-50-1075,2
104,4-2-1-62848-6-2018-03-22T20-47-25-971,0
105,4-3-1-65094-6-2018-05-18T09-16-12-952,3
106,4-2-1-62848-6-2018-03-23T14-50-42-1507,3
107,4-3-1-65094-6-2018-05-19T01-19-29-1384,2
108,4-3-1-65094-6-2018-05-19T06-27-28-1036,3
109,4-3-2-65384-5-2018-06-15T12-44-54-1293,1
110,4-2-1-62848-6-2018-03-26T05-13-16-1536,2
111,4-3-1-65094-6-2018-05-22T12-36-38-923,3
112,4-2-1-62848-6-2018-03-27T14-20-01-997,1
113,4-3-2-65384-5-2018-06-17T09-25-37-1036,3
114,4-2-1-62848-7-2018-03-25T07-50-56-1121,0
115,4-2-1-62848-7-2018-03-25T18-50-29-960,3
116,4-2-1-62848-7-2018-03-26T10-53-15-1621,3
117,4-3-2-65384-5-2018-06-17T10-52-00-1369,3
118,4-3-2-65384-5-2018-06-21T16-06-34-1007,3
119,4-3-2-65384-6-2018-06-08T18-04-21-1078,3
120,4-3-2-65384-6-2018-06-10T11-50-37-1004,3
121,4-3-2-65384-6-2018-06-10T18-37-32-1015,3
122,4-3-2-65384-6-2018-06-11T21-03-25-1310,3
123,4-3-2-65384-6-2018-06-13T11-08-32-1376,3
124,4-3-2-65384-6-2018-06-13T14-46-18-1772,3
125,4-3-2-65384-6-2018-06-14T06-52-51-1031,3
126,4-3-2-65384-6-2018-06-17T07-32-56-935,3
127,4-3-2-65384-6-2018-06-17T12-16-38-1241,3
128,4-2-1-62848-5-2018-03-07T13-57-26-947,2
129,4-3-2-65384-6-2018-06-18T23-54-37-1228,3
130,4-3-2-65384-6-2018-06-19T12-37-39-1031,0
131,4-3-2-65384-6-2018-06-19T13-33-08-976,0
132,4-3-2-65384-6-2018-06-20T12-24-20-1186,3
133,4-3-2-65384-6-2018-06-21T15-00-26-1193,3
134,4-3-2-65384-7-2018-06-17T12-20-12-952,3
135,4-2-2-63454-5-2018-03-30T05-38-59-923,3
136,4-3-2-65384-5-2018-06-08T12-45-31-1161,3
137,4-2-2-63454-5-2018-03-30T18-48-50-968,3
138,4-2-1-62848-5-2018-03-08T09-06-52-953,3
139,4-3-2-65384-5-2018-06-09T04-41-20-1126,3
140,4-2-2-63454-5-2018-04-01T07-13-40-1142,3
141,4-3-2-65384-5-2018-06-10T11-27-21-1053,3
142,4-3-2-65384-5-2018-06-10T22-55-22-1063,0
143,4-2-1-62848-5-2018-03-08T18-31-02-1404,1
144,4-3-2-65384-5-2018-06-11T04-48-15-907,3
145,4-2-1-62848-5-2018-03-08T21-58-40-911,3
146,4-2-2-63454-5-2018-04-03T18-13-19-1880,3
147,4-2-2-63454-5-2018-04-03T19-30-44-996,3
148,4-2-2-63454-6-2018-03-29T11-42-16-1077,3
149,4-2-1-62848-5-2018-03-10T05-45-36-966,3
150,4-2-2-63454-6-2018-03-30T20-24-27-936,3
151,4-2-1-62848-5-2018-03-10T10-20-19-1019,3
152,4-2-2-63454-6-2018-03-31T04-24-15-1023,2
153,4-2-2-63454-6-2018-04-01T02-13-12-999,3
154,4-3-2-65384-5-2018-06-15T04-42-43-1987,0
155,4-2-2-63454-6-2018-04-01T03-48-38-1271,3
156,4-2-1-62848-5-2018-03-10T17-16-58-1293,1
157,4-2-1-62848-5-2018-03-10T18-03-55-1280,3
158,4-2-2-63454-6-2018-04-03T23-22-14-1353,3
159,4-2-2-63454-7-2018-04-04T05-29-59-926,1
160,4-2-1-62848-5-2018-03-11T19-04-31-1046,3
161,4-3-2-65384-5-2018-06-19T14-08-49-1037,3
162,4-3-2-65384-5-2018-06-19T15-11-25-1297,3
163,4-3-2-65384-5-2018-06-20T07-05-33-978,3
164,4-2-1-62848-5-2018-03-13T23-51-08-919,3
165,4-3-2-65384-6-2018-06-06T22-44-22-901,3
166,4-3-2-65384-6-2018-06-07T16-29-08-1146,2
167,4-3-1-65094-5-2018-05-20T05-05-22-1043,2
168,4-3-2-65384-6-2018-06-08T10-30-44-970,0
169,4-3-1-65094-5-2018-05-20T20-32-05-1239,2
170,4-3-2-65384-6-2018-06-09T11-15-55-912,3
171,4-3-2-65384-6-2018-06-11T06-29-31-1230,1
172,4-3-2-65384-6-2018-06-11T07-57-48-1372,3
173,4-3-2-65384-6-2018-06-12T05-23-39-981,3
174,4-3-1-65094-5-2018-05-22T01-57-24-1056,1
175,4-3-2-65384-6-2018-06-12T07-54-32-1374,3
176,4-3-2-65384-6-2018-06-12T08-11-39-1053,3
177,4-3-1-65094-5-2018-05-22T03-15-23-996,3
178,4-3-2-65384-6-2018-06-12T08-33-41-1069,1
179,4-3-2-65384-6-2018-06-12T08-42-23-1337,0
180,4-3-1-65094-6-2018-05-18T00-21-44-1234,2
181,4-3-2-65384-6-2018-06-13T20-41-53-1247,1
182,4-3-1-65094-6-2018-05-18T04-01-39-913,2
183,4-2-1-62848-5-2018-03-16T15-31-13-1185,3
184,4-3-1-65094-6-2018-05-18T14-34-09-1000,2
185,4-3-1-65094-6-2018-05-18T16-14-48-1096,3
186,4-3-1-65094-6-2018-05-19T14-48-11-1000,2
187,4-3-2-65384-6-2018-06-16T01-08-58-968,3
188,4-3-1-65094-6-2018-05-19T20-18-39-1268,3
189,4-2-1-62848-5-2018-03-17T00-27-15-1145,3
190,4-3-2-65384-6-2018-06-16T05-39-01-972,3
191,4-3-1-65094-6-2018-05-20T03-43-05-1219,1
192,4-4-1-66668-5-2018-07-21T04-57-06-937,1
193,4-3-1-65094-6-2018-05-22T05-49-31-1338,3
194,4-3-2-65384-6-2018-06-18T10-30-08-1213,2
195,4-3-2-65384-6-2018-06-19T06-49-32-1482,3
196,4-2-1-62848-5-2018-03-17T18-47-18-1322,1
197,4-2-1-62848-5-2018-03-17T23-55-00-1122,3
198,4-4-1-66668-5-2018-07-23T21-11-28-1040,0
199,4-2-1-62848-5-2018-03-20T01-22-43-980,3
200,4-4-1-66668-5-2018-07-25T13-33-41-963,3
201,4-2-1-62848-5-2018-03-21T11-31-48-1523,3
202,4-2-1-62848-5-2018-03-21T18-18-43-993,1
203,4-2-1-62848-5-2018-03-22T01-22-26-1256,2
204,4-2-1-62848-5-2018-03-22T07-17-39-904,1
205,4-4-1-66668-5-2018-07-31T17-41-25-1357,3
206,4-3-2-65384-5-2018-06-06T17-27-42-933,3
207,4-2-1-62848-5-2018-03-24T03-59-04-1067,3
208,4-3-2-65384-5-2018-06-07T21-25-27-1149,2
209,4-3-2-65384-5-2018-06-07T23-18-33-1009,3
210,4-2-1-62848-5-2018-03-25T03-10-43-1113,3
211,4-3-2-65384-5-2018-06-08T23-22-33-1015,0
212,4-3-2-65384-5-2018-06-09T14-26-04-1026,2
213,4-2-1-62848-5-2018-03-25T15-50-49-985,3
214,4-4-1-66668-5-2018-08-04T11-53-25-1108,3
215,4-4-1-66668-5-2018-08-04T12-13-47-928,2
216,4-3-2-65384-5-2018-06-10T08-30-07-1481,2
217,4-2-1-62848-5-2018-03-26T02-45-40-1103,3
218,4-4-1-66668-5-2018-08-05T03-14-58-959,3
219,4-2-1-62848-5-2018-03-26T03-14-26-923,3
220,4-4-1-66668-5-2018-08-05T04-47-32-1444,2
221,4-3-2-65384-5-2018-06-11T03-25-06-912,3
222,4-4-1-66668-5-2018-08-06T01-35-43-1250,3
223,4-2-1-62848-6-2018-03-07T05-06-23-1212,0
224,4-2-1-62848-6-2018-03-07T16-34-57-1187,3
225,4-2-1-62848-6-2018-03-07T16-42-27-943,1
226,4-2-1-62848-6-2018-03-08T20-06-25-1040,1
227,4-4-1-66668-6-2018-07-21T05-22-56-900,3
228,4-4-1-66668-6-2018-07-21T05-33-49-927,3
229,4-2-1-62848-6-2018-03-11T22-22-27-982,3
230,4-4-1-66668-6-2018-07-23T02-22-14-902,3
231,4-4-1-66668-6-2018-07-23T02-38-09-902,3
232,4-4-1-66668-6-2018-07-23T17-48-35-1058,3
233,4-2-1-62848-6-2018-03-12T21-40-16-1037,3
234,4-4-1-66668-6-2018-07-23T18-29-47-924,1
235,4-4-1-66668-6-2018-07-24T08-15-23-940,3
