,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T21-08-50-730,4
1,4-2-1-62848-5-2018-03-09T18-47-34-686,0
2,4-2-1-62848-5-2018-03-09T20-07-20-625,4
3,4-2-1-62848-5-2018-03-27T12-39-38-1006,4
4,4-2-1-62848-5-2018-03-10T00-11-34-779,4
5,4-2-1-62848-5-2018-03-27T12-43-59-870,0
6,4-2-2-63454-5-2018-03-29T01-49-57-607,4
7,4-2-1-62848-5-2018-03-27T12-57-26-629,2
8,4-2-1-62848-5-2018-03-27T18-38-01-688,4
9,4-2-1-62848-6-2018-03-07T08-59-39-1036,1
10,4-2-2-63454-5-2018-03-29T14-33-53-993,1
11,4-2-1-62848-6-2018-03-07T09-21-22-652,4
12,4-2-1-62848-6-2018-03-07T09-24-57-992,5
13,4-2-1-62848-6-2018-03-07T09-54-51-762,7
14,4-2-1-62848-6-2018-03-07T10-26-03-757,4
15,4-2-1-62848-6-2018-03-07T10-28-25-616,4
16,4-2-1-62848-6-2018-03-07T18-22-27-1651,4
17,4-2-1-62848-6-2018-03-07T19-12-07-739,4
18,4-2-1-62848-6-2018-03-08T09-53-44-618,0
19,4-2-1-62848-6-2018-03-08T10-29-36-881,4
20,4-2-1-62848-6-2018-03-08T12-48-32-646,7
21,4-2-1-62848-5-2018-03-10T15-44-23-851,1
22,4-2-1-62848-6-2018-03-08T14-39-32-605,0
23,4-2-1-62848-6-2018-03-08T14-58-17-914,4
24,4-2-2-63454-5-2018-03-30T08-46-31-700,6
25,4-2-1-62848-6-2018-03-08T15-12-02-640,4
26,4-2-1-62848-6-2018-03-08T15-36-54-694,4
27,4-2-2-63454-5-2018-03-30T09-03-18-959,6
28,4-2-1-62848-6-2018-03-08T16-03-38-894,5
29,4-2-1-62848-6-2018-03-08T23-58-37-740,0
30,4-2-1-62848-6-2018-03-09T00-07-28-1068,2
31,4-2-1-62848-6-2018-03-09T00-09-03-788,1
32,4-2-1-62848-6-2018-03-09T00-52-49-704,5
33,4-2-1-62848-5-2018-03-10T20-56-53-610,4
34,4-2-1-62848-6-2018-03-09T14-51-40-818,4
35,4-2-1-62848-6-2018-03-09T15-41-22-788,4
36,4-2-1-62848-6-2018-03-09T16-29-03-1385,4
37,4-2-1-62848-6-2018-03-10T03-12-53-703,4
38,4-2-2-63454-5-2018-03-31T00-32-58-935,0
39,4-2-1-62848-6-2018-03-10T05-49-09-876,5
40,4-2-1-62848-6-2018-03-10T06-27-53-624,4
41,4-2-1-62848-6-2018-03-10T15-36-42-604,2
42,4-2-1-62848-6-2018-03-10T16-23-55-765,0
43,4-2-1-62848-5-2018-03-11T03-23-02-717,1
44,4-2-1-62848-6-2018-03-10T23-29-51-667,4
45,4-2-2-63454-5-2018-03-31T11-59-00-847,4
46,4-2-1-62848-6-2018-03-11T05-26-17-891,1
47,4-2-2-63454-5-2018-03-31T12-24-42-810,0
48,4-2-1-62848-6-2018-03-11T05-28-02-643,1
49,4-2-1-62848-6-2018-03-11T18-05-00-620,1
50,4-2-1-62848-6-2018-03-11T18-53-37-631,1
51,4-2-1-62848-6-2018-03-11T19-23-36-787,5
52,4-2-1-62848-6-2018-03-11T19-39-49-721,4
53,4-2-1-62848-6-2018-03-11T20-48-25-905,4
54,4-2-1-62848-6-2018-03-12T07-41-51-936,4
55,4-2-2-63454-5-2018-04-01T01-18-28-824,5
56,4-2-1-62848-6-2018-03-12T07-54-13-1183,4
57,4-2-1-62848-5-2018-03-11T15-46-51-582,2
58,4-2-1-62848-6-2018-03-12T08-10-31-750,1
59,4-2-1-62848-6-2018-03-12T08-23-58-644,3
60,4-2-1-62848-6-2018-03-12T08-39-41-593,1
61,4-2-1-62848-5-2018-03-11T16-02-04-690,5
62,4-2-1-62848-6-2018-03-12T08-54-48-594,4
63,4-2-1-62848-5-2018-03-11T16-19-11-1080,5
64,4-2-1-62848-6-2018-03-12T09-10-43-1018,4
65,4-2-1-62848-6-2018-03-12T09-20-28-580,2
66,4-2-2-63454-5-2018-04-01T08-38-12-769,4
67,4-2-1-62848-6-2018-03-12T23-03-13-749,4
68,4-2-1-62848-6-2018-03-12T23-11-38-825,3
69,4-2-1-62848-6-2018-03-12T23-25-53-604,1
70,4-2-1-62848-6-2018-03-12T23-32-46-806,2
71,4-2-2-63454-5-2018-04-01T09-54-45-610,4
72,4-2-1-62848-6-2018-03-12T23-56-06-1374,7
