,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T21-08-50-730,4
1,4-2-1-62848-5-2018-03-09T18-47-34-686,3
2,4-2-1-62848-5-2018-03-09T20-07-20-625,4
3,4-2-1-62848-5-2018-03-27T12-39-38-1006,4
4,4-2-1-62848-5-2018-03-10T00-11-34-779,1
5,4-2-1-62848-5-2018-03-27T12-43-59-870,3
6,4-2-1-62848-5-2018-03-27T12-57-26-629,2
7,4-2-1-62848-5-2018-03-27T18-38-01-688,4
8,4-2-1-62848-6-2018-03-07T08-59-39-1036,4
9,4-2-2-63454-5-2018-03-29T14-33-53-993,4
10,4-2-1-62848-6-2018-03-07T09-21-22-652,1
11,4-2-1-62848-6-2018-03-07T09-24-57-992,5
12,4-2-1-62848-6-2018-03-07T09-54-51-762,7
13,4-2-1-62848-6-2018-03-07T10-26-03-757,4
14,4-2-1-62848-6-2018-03-07T10-28-25-616,4
15,4-2-1-62848-6-2018-03-07T18-22-27-1651,2
16,4-2-1-62848-6-2018-03-07T19-12-07-739,3
17,4-2-1-62848-6-2018-03-08T09-53-44-618,3
18,4-2-1-62848-6-2018-03-08T10-29-36-881,1
19,4-2-1-62848-5-2018-03-10T15-44-23-851,4
20,4-2-2-63454-5-2018-03-30T08-46-31-700,6
21,4-2-1-62848-6-2018-03-08T15-12-02-640,4
22,4-2-1-62848-6-2018-03-08T15-36-54-694,1
23,4-2-2-63454-5-2018-03-30T09-03-18-959,6
24,4-2-1-62848-6-2018-03-08T16-03-38-894,5
25,4-2-1-62848-6-2018-03-08T23-58-37-740,3
26,4-2-1-62848-6-2018-03-09T00-07-28-1068,2
27,4-2-1-62848-6-2018-03-09T00-09-03-788,4
28,4-2-1-62848-6-2018-03-09T00-52-49-704,2
29,4-2-1-62848-5-2018-03-10T20-56-53-610,2
30,4-2-1-62848-6-2018-03-09T14-51-40-818,4
31,4-2-1-62848-6-2018-03-09T15-41-22-788,1
32,4-2-1-62848-6-2018-03-09T16-29-03-1385,4
33,4-2-1-62848-6-2018-03-10T03-12-53-703,1
34,4-2-2-63454-5-2018-03-31T00-32-58-935,3
35,4-2-1-62848-6-2018-03-10T05-49-09-876,2
36,4-2-1-62848-6-2018-03-10T06-27-53-624,4
37,4-2-1-62848-6-2018-03-10T16-23-55-765,3
38,4-2-1-62848-5-2018-03-11T03-23-02-717,4
39,4-2-1-62848-6-2018-03-10T23-29-51-667,1
40,4-2-2-63454-5-2018-03-31T11-59-00-847,4
41,4-2-1-62848-6-2018-03-11T05-26-17-891,2
42,4-2-2-63454-5-2018-03-31T12-24-42-810,3
43,4-2-1-62848-6-2018-03-11T05-28-02-643,4
44,4-2-1-62848-6-2018-03-11T18-05-00-620,4
45,4-2-1-62848-6-2018-03-11T18-53-37-631,4
46,4-2-1-62848-6-2018-03-11T19-23-36-787,5
47,4-2-1-62848-6-2018-03-11T19-39-49-721,1
48,4-2-1-62848-6-2018-03-11T20-48-25-905,2
49,4-2-1-62848-6-2018-03-12T07-41-51-936,1
50,4-2-2-63454-5-2018-04-01T01-18-28-824,2
51,4-2-1-62848-6-2018-03-12T07-54-13-1183,4
52,4-2-1-62848-6-2018-03-12T08-10-31-750,3
53,4-2-1-62848-6-2018-03-12T08-23-58-644,0
54,4-2-1-62848-5-2018-03-11T16-02-04-690,7
55,4-2-1-62848-5-2018-03-11T16-19-11-1080,5
56,4-2-1-62848-6-2018-03-12T09-10-43-1018,1
57,4-2-2-63454-5-2018-04-01T08-38-12-769,4
58,4-2-1-62848-6-2018-03-12T23-03-13-749,1
59,4-2-1-62848-6-2018-03-12T23-11-38-825,0
60,4-2-1-62848-6-2018-03-12T23-32-46-806,2
61,4-2-1-62848-6-2018-03-12T23-56-06-1374,2
62,4-2-1-62848-6-2018-03-13T12-01-50-765,4
63,4-2-1-62848-6-2018-03-13T16-34-15-692,4
64,4-2-1-62848-5-2018-03-12T03-59-46-630,3
65,4-2-1-62848-6-2018-03-14T05-29-03-1598,4
66,4-2-1-62848-6-2018-03-14T17-13-48-613,1
67,4-2-1-62848-6-2018-03-14T18-19-36-651,0
68,4-2-1-62848-6-2018-03-15T02-02-06-613,2
69,4-2-1-62848-6-2018-03-15T03-59-00-697,0
70,4-2-2-63454-5-2018-04-02T11-55-09-813,5
71,4-2-1-62848-6-2018-03-15T06-55-47-728,7
72,4-2-2-63454-5-2018-04-02T12-50-54-965,1
73,4-2-1-62848-6-2018-03-15T08-16-15-615,6
74,4-2-1-62848-6-2018-03-15T17-03-48-880,7
75,4-2-2-63454-5-2018-04-03T00-33-41-627,4
76,4-2-1-62848-6-2018-03-15T19-30-55-1255,7
77,4-2-1-62848-5-2018-03-12T17-08-43-1278,2
78,4-2-1-62848-6-2018-03-15T19-53-43-820,2
79,4-2-1-62848-6-2018-03-16T03-40-51-660,2
80,4-2-1-62848-6-2018-03-16T03-41-47-820,1
81,4-2-1-62848-6-2018-03-16T03-55-52-1057,2
82,4-2-2-63454-5-2018-04-03T09-41-32-1085,3
83,4-2-1-62848-6-2018-03-16T04-09-43-815,2
84,4-2-1-62848-6-2018-03-16T05-30-05-934,1
85,4-2-1-62848-6-2018-03-16T14-39-39-855,1
86,4-2-1-62848-6-2018-03-16T15-14-54-775,4
87,4-2-1-62848-6-2018-03-16T15-31-09-656,4
88,4-2-1-62848-6-2018-03-16T15-49-00-959,0
89,4-2-1-62848-5-2018-03-13T02-51-09-798,4
90,4-2-1-62848-6-2018-03-17T03-53-23-807,1
91,4-2-1-62848-6-2018-03-17T10-49-54-627,4
92,4-2-1-62848-6-2018-03-17T12-52-57-632,4
93,4-2-2-63454-5-2018-04-04T03-58-47-698,7
94,4-2-1-62848-6-2018-03-17T15-27-16-972,1
95,4-2-1-62848-5-2018-03-13T09-20-01-936,5
96,4-2-2-63454-5-2018-04-04T11-50-29-614,0
97,4-2-1-62848-6-2018-03-18T09-01-42-856,4
98,4-2-1-62848-6-2018-03-18T10-56-21-615,1
99,4-2-1-62848-6-2018-03-18T12-25-08-909,4
100,4-2-1-62848-5-2018-03-13T13-01-20-621,2
101,4-2-2-63454-5-2018-04-04T16-29-05-1139,4
102,4-2-1-62848-6-2018-03-18T14-13-25-612,3
103,4-2-1-62848-4-2018-03-10T04-23-19-913,1
104,4-2-1-62848-6-2018-03-19T06-32-31-825,1
105,4-2-2-63454-5-2018-04-05T02-08-51-1099,1
106,4-2-1-62848-6-2018-03-19T07-01-55-618,0
107,4-2-1-62848-6-2018-03-19T11-43-09-626,0
108,4-2-2-63454-5-2018-04-05T03-39-36-620,7
109,4-2-1-62848-6-2018-03-19T14-31-29-723,6
110,4-2-1-62848-6-2018-03-19T16-59-09-907,4
111,4-2-1-62848-6-2018-03-19T17-46-03-619,1
112,4-2-1-62848-6-2018-03-19T17-48-04-1084,5
113,4-2-1-62848-6-2018-03-19T19-14-06-833,4
114,4-2-1-62848-6-2018-03-20T06-15-00-647,6
115,4-2-1-62848-6-2018-03-20T10-26-26-664,7
116,4-2-1-62848-6-2018-03-20T23-26-08-645,4
117,4-2-2-63454-6-2018-03-28T01-26-26-1037,0
118,4-2-1-62848-6-2018-03-20T23-47-47-696,1
119,4-2-1-62848-6-2018-03-21T01-50-41-649,4
120,4-2-1-62848-6-2018-03-21T05-48-02-991,0
121,4-2-2-63454-6-2018-03-28T03-59-17-981,1
122,4-2-2-63454-6-2018-03-28T17-02-37-1210,0
123,4-2-1-62848-6-2018-03-22T08-14-12-991,2
124,4-2-1-62848-6-2018-03-22T11-59-58-780,1
125,4-2-1-62848-6-2018-03-22T15-52-38-799,0
126,4-2-1-62848-6-2018-03-22T15-55-31-716,5
