,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T16-40-06-564,5
1,4-2-2-63454-5-2018-03-28T21-08-50-730,3
2,4-2-1-62848-5-2018-03-09T18-47-34-686,2
3,4-2-1-62848-5-2018-03-09T20-07-20-625,5
4,4-2-1-62848-5-2018-03-27T12-39-38-1006,5
5,4-2-1-62848-5-2018-03-10T00-11-34-779,5
6,4-2-1-62848-5-2018-03-27T12-43-59-870,2
7,4-2-2-63454-5-2018-03-29T01-49-57-607,5
8,4-2-1-62848-5-2018-03-27T12-57-26-629,7
9,4-2-1-62848-5-2018-03-27T18-38-01-688,5
10,4-2-1-62848-6-2018-03-07T08-47-31-572,3
11,4-2-1-62848-6-2018-03-07T08-59-39-1036,7
12,4-2-2-63454-5-2018-03-29T14-33-53-993,3
13,4-2-1-62848-6-2018-03-07T09-21-22-652,5
14,4-2-1-62848-6-2018-03-07T09-24-57-992,6
15,4-2-1-62848-6-2018-03-07T09-54-51-762,1
16,4-2-1-62848-6-2018-03-07T10-26-03-757,5
17,4-2-1-62848-6-2018-03-07T10-28-25-616,5
18,4-2-1-62848-6-2018-03-07T18-22-27-1651,5
19,4-2-1-62848-6-2018-03-07T19-12-07-739,2
20,4-2-1-62848-6-2018-03-08T09-53-44-618,2
21,4-2-1-62848-6-2018-03-08T10-29-36-881,6
22,4-2-1-62848-6-2018-03-08T12-48-32-646,1
23,4-2-1-62848-5-2018-03-10T15-44-23-851,3
24,4-2-1-62848-6-2018-03-08T14-39-32-605,2
25,4-2-1-62848-6-2018-03-08T14-58-17-914,5
26,4-2-2-63454-5-2018-03-30T08-46-31-700,0
27,4-2-1-62848-6-2018-03-08T15-12-02-640,5
28,4-2-1-62848-6-2018-03-08T15-36-54-694,4
29,4-2-2-63454-5-2018-03-30T09-03-18-959,0
30,4-2-1-62848-6-2018-03-08T16-03-38-894,6
31,4-2-1-62848-6-2018-03-08T23-58-37-740,2
32,4-2-2-63454-5-2018-03-30T14-01-41-555,2
33,4-2-1-62848-6-2018-03-09T00-07-28-1068,7
34,4-2-1-62848-6-2018-03-09T00-09-03-788,3
35,4-2-1-62848-6-2018-03-09T00-52-49-704,6
36,4-2-1-62848-6-2018-03-09T01-35-54-555,5
37,4-2-1-62848-5-2018-03-10T20-56-53-610,5
38,4-2-1-62848-6-2018-03-09T14-51-40-818,5
39,4-2-1-62848-6-2018-03-09T15-41-22-788,5
40,4-2-1-62848-6-2018-03-09T16-29-03-1385,5
41,4-2-1-62848-6-2018-03-10T03-12-53-703,7
42,4-2-2-63454-5-2018-03-31T00-32-58-935,2
43,4-2-2-63454-5-2018-03-31T00-45-48-577,2
44,4-2-1-62848-6-2018-03-10T05-49-09-876,7
45,4-2-1-62848-6-2018-03-10T06-27-53-624,7
46,4-2-1-62848-6-2018-03-10T07-12-50-554,5
47,4-2-1-62848-6-2018-03-10T15-36-42-604,7
48,4-2-1-62848-6-2018-03-10T16-23-55-765,2
49,4-2-1-62848-5-2018-03-11T03-23-02-717,3
50,4-2-1-62848-6-2018-03-10T23-29-51-667,5
51,4-2-1-62848-6-2018-03-11T00-47-47-563,3
52,4-2-2-63454-5-2018-03-31T11-59-00-847,5
53,4-2-1-62848-6-2018-03-11T05-26-17-891,7
54,4-2-2-63454-5-2018-03-31T12-24-42-810,2
55,4-2-1-62848-6-2018-03-11T05-28-02-643,3
56,4-2-1-62848-6-2018-03-11T18-05-00-620,3
57,4-2-1-62848-6-2018-03-11T18-19-30-549,3
58,4-2-1-62848-6-2018-03-11T18-53-37-631,3
59,4-2-1-62848-6-2018-03-11T19-23-36-787,7
60,4-2-1-62848-6-2018-03-11T19-39-49-721,5
61,4-2-1-62848-6-2018-03-11T20-48-25-905,5
62,4-2-1-62848-6-2018-03-12T07-37-09-548,3
63,4-2-1-62848-6-2018-03-12T07-41-51-936,5
64,4-2-2-63454-5-2018-04-01T01-18-28-824,7
65,4-2-1-62848-6-2018-03-12T07-54-13-1183,5
66,4-2-1-62848-5-2018-03-11T15-46-51-582,7
67,4-2-1-62848-6-2018-03-12T08-10-31-750,5
68,4-2-1-62848-6-2018-03-12T08-23-58-644,4
69,4-2-1-62848-6-2018-03-12T08-39-41-593,3
70,4-2-1-62848-5-2018-03-11T16-02-04-690,1
71,4-2-1-62848-6-2018-03-12T08-54-48-594,5
72,4-2-1-62848-6-2018-03-12T09-01-59-562,5
73,4-2-1-62848-5-2018-03-11T16-19-11-1080,6
74,4-2-1-62848-6-2018-03-12T09-10-43-1018,7
75,4-2-1-62848-6-2018-03-12T09-20-28-580,7
76,4-2-2-63454-5-2018-04-01T08-38-12-769,5
77,4-2-1-62848-6-2018-03-12T23-03-13-749,5
78,4-2-1-62848-6-2018-03-12T23-11-38-825,4
79,4-2-1-62848-6-2018-03-12T23-25-53-604,3
80,4-2-1-62848-6-2018-03-12T23-32-46-806,7
81,4-2-2-63454-5-2018-04-01T09-54-45-610,5
82,4-2-1-62848-6-2018-03-12T23-56-06-1374,7
83,4-2-1-62848-6-2018-03-13T12-01-50-765,5
84,4-2-1-62848-6-2018-03-13T16-34-15-692,5
85,4-2-1-62848-5-2018-03-12T03-59-46-630,2
86,4-2-1-62848-6-2018-03-14T03-59-34-589,5
87,4-2-1-62848-6-2018-03-14T05-29-03-1598,5
88,4-2-1-62848-6-2018-03-14T14-02-42-576,7
89,4-2-1-62848-6-2018-03-14T17-13-48-613,5
90,4-2-1-62848-6-2018-03-14T17-31-31-562,7
