,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T16-40-06-564,3
1,4-2-2-63454-5-2018-03-28T21-08-50-730,3
2,4-2-1-62848-5-2018-03-27T08-40-03-529,3
3,4-2-1-62848-5-2018-03-09T18-47-34-686,2
4,4-2-1-62848-5-2018-03-09T20-07-20-625,3
5,4-2-1-62848-5-2018-03-27T12-39-38-1006,3
6,4-2-1-62848-5-2018-03-10T00-11-34-779,3
7,4-2-1-62848-5-2018-03-27T12-43-59-870,3
8,4-2-2-63454-5-2018-03-29T01-49-57-607,3
9,4-2-1-62848-5-2018-03-27T12-57-26-629,3
10,4-2-1-62848-5-2018-03-27T18-38-01-688,3
11,4-2-1-62848-6-2018-03-07T08-47-31-572,3
12,4-2-1-62848-6-2018-03-07T08-59-39-1036,3
13,4-2-2-63454-5-2018-03-29T14-33-53-993,2
14,4-2-1-62848-6-2018-03-07T09-21-22-652,3
15,4-2-1-62848-6-2018-03-07T09-24-57-992,3
16,4-2-1-62848-5-2018-03-10T09-24-51-517,3
17,4-2-1-62848-6-2018-03-07T09-54-51-762,1
18,4-2-1-62848-6-2018-03-07T10-26-03-757,3
19,4-2-1-62848-6-2018-03-07T10-28-25-616,3
20,4-2-1-62848-6-2018-03-07T18-22-27-1651,3
21,4-2-1-62848-6-2018-03-07T19-12-07-739,3
22,4-2-1-62848-6-2018-03-08T08-20-55-519,3
23,4-2-1-62848-6-2018-03-08T09-53-44-618,2
24,4-2-1-62848-6-2018-03-08T10-29-36-881,3
25,4-2-1-62848-5-2018-03-10T15-17-27-515,3
26,4-2-1-62848-6-2018-03-08T12-48-32-646,1
27,4-2-1-62848-5-2018-03-10T15-44-23-851,2
28,4-2-1-62848-6-2018-03-08T14-39-32-605,2
29,4-2-1-62848-6-2018-03-08T14-58-17-914,3
30,4-2-2-63454-5-2018-03-30T08-46-31-700,0
31,4-2-1-62848-6-2018-03-08T15-04-48-526,3
32,4-2-1-62848-6-2018-03-08T15-12-02-640,3
33,4-2-1-62848-6-2018-03-08T15-36-54-694,3
34,4-2-2-63454-5-2018-03-30T09-03-18-959,0
