,0Replay_id,Cluster
0,4-2-1-62848-5-2018-03-27T12-39-38-1006,0
1,4-2-1-62848-6-2018-03-07T08-59-39-1036,0
2,4-2-2-63454-5-2018-03-29T14-33-53-993,0
3,4-2-1-62848-6-2018-03-07T09-24-57-992,2
4,4-2-1-62848-6-2018-03-07T18-22-27-1651,0
5,4-2-2-63454-5-2018-03-30T09-03-18-959,0
6,4-2-1-62848-6-2018-03-09T00-07-28-1068,0
7,4-2-1-62848-6-2018-03-09T16-29-03-1385,0
8,4-2-2-63454-5-2018-03-31T00-32-58-935,0
9,4-2-1-62848-6-2018-03-12T07-41-51-936,0
10,4-2-1-62848-6-2018-03-12T07-54-13-1183,0
11,4-2-1-62848-5-2018-03-11T16-19-11-1080,2
12,4-2-1-62848-6-2018-03-12T09-10-43-1018,0
13,4-2-1-62848-6-2018-03-12T23-56-06-1374,0
14,4-2-1-62848-6-2018-03-14T05-29-03-1598,0
15,4-2-2-63454-5-2018-04-02T12-50-54-965,0
16,4-2-1-62848-6-2018-03-15T19-30-55-1255,2
17,4-2-1-62848-5-2018-03-12T17-08-43-1278,0
18,4-2-1-62848-6-2018-03-16T03-55-52-1057,0
19,4-2-2-63454-5-2018-04-03T09-41-32-1085,0
20,4-2-1-62848-6-2018-03-16T05-30-05-934,0
21,4-2-1-62848-6-2018-03-17T15-27-16-972,0
22,4-2-1-62848-5-2018-03-13T09-20-01-936,1
23,4-2-2-63454-5-2018-04-04T16-29-05-1139,0
24,4-2-2-63454-5-2018-04-05T02-08-51-1099,0
25,4-2-1-62848-6-2018-03-19T17-48-04-1084,2
26,4-2-2-63454-6-2018-03-28T01-26-26-1037,0
27,4-2-1-62848-6-2018-03-21T05-48-02-991,0
28,4-2-2-63454-6-2018-03-28T03-59-17-981,0
29,4-2-2-63454-6-2018-03-28T17-02-37-1210,0
30,4-2-1-62848-6-2018-03-22T08-14-12-991,3
31,4-2-1-62848-6-2018-03-23T16-16-38-935,0
32,4-2-2-63454-6-2018-03-31T21-53-16-999,0
33,4-2-2-63454-6-2018-04-01T11-01-50-1019,0
34,4-2-2-63454-6-2018-04-02T21-23-28-1242,0
35,4-2-1-62848-6-2018-03-25T08-49-32-1273,0
36,4-2-1-62848-6-2018-03-25T21-51-01-932,0
37,4-2-2-63454-6-2018-04-04T14-42-32-1034,2
38,4-2-2-63454-6-2018-04-04T18-04-32-1002,0
39,4-2-1-62848-6-2018-03-26T18-23-32-961,3
40,4-2-1-62848-6-2018-03-26T19-29-49-1184,0
41,4-2-2-63454-6-2018-04-05T14-54-58-1317,3
42,4-2-1-62848-6-2018-03-27T08-26-13-982,0
43,4-2-1-62848-6-2018-03-27T10-31-52-1042,0
44,4-2-1-62848-5-2018-03-15T21-54-55-1431,0
45,4-2-1-62848-7-2018-03-12T20-41-18-985,0
46,4-3-1-65094-5-2018-05-18T14-09-56-1076,0
47,4-3-1-65094-5-2018-05-20T00-11-36-1029,3
48,4-2-1-62848-5-2018-03-19T09-40-18-1414,1
49,4-2-1-62848-5-2018-03-19T11-48-57-985,0
50,4-3-1-65094-5-2018-05-21T17-26-27-993,2
51,4-3-1-65094-6-2018-05-18T06-50-26-1723,3
52,4-3-1-65094-6-2018-05-19T11-17-48-1046,0
53,4-3-1-65094-6-2018-05-19T14-03-41-1218,2
54,4-3-1-65094-6-2018-05-21T21-25-37-1304,1
55,4-3-1-65094-6-2018-05-22T12-55-38-1069,0
56,4-3-1-65094-6-2018-05-25T09-37-57-1000,0
57,4-2-2-63454-5-2018-03-29T01-02-26-1385,0
58,4-2-1-62848-5-2018-03-22T02-54-02-1065,0
59,4-2-2-63454-5-2018-03-30T07-15-45-1565,2
60,4-2-1-62848-5-2018-03-23T13-13-53-1061,0
61,4-2-2-63454-5-2018-04-01T19-40-37-955,0
62,4-2-1-62848-5-2018-03-25T01-27-45-1240,0
63,4-2-1-62848-5-2018-03-25T10-01-32-1027,0
64,4-2-1-62848-5-2018-03-26T10-20-06-1132,0
65,4-2-2-63454-6-2018-04-01T19-36-04-1135,0
66,4-2-2-63454-6-2018-04-03T11-41-32-1150,0
67,4-2-1-62848-6-2018-03-07T15-52-11-1136,2
68,4-2-1-62848-6-2018-03-08T10-40-43-938,0
69,4-3-2-65384-5-2018-06-08T08-26-52-1159,0
70,4-2-1-62848-6-2018-03-11T07-55-05-1054,0
71,4-2-1-62848-6-2018-03-11T12-02-42-1138,0
72,4-2-1-62848-6-2018-03-12T04-42-32-1014,0
73,4-2-1-62848-6-2018-03-12T16-15-58-1365,2
74,4-2-1-62848-6-2018-03-13T07-51-26-1002,0
75,4-2-1-62848-6-2018-03-13T19-56-04-1317,0
76,4-3-1-65094-5-2018-05-18T08-00-03-1113,0
77,4-3-1-65094-5-2018-05-19T03-05-44-1351,0
78,4-2-1-62848-6-2018-03-15T20-52-10-998,0
79,4-3-2-65384-5-2018-06-12T00-26-13-1036,0
80,4-2-1-62848-6-2018-03-16T17-32-26-1266,0
81,4-3-1-65094-5-2018-05-19T20-23-04-985,3
82,4-2-1-62848-6-2018-03-17T16-04-05-1400,0
83,4-3-1-65094-5-2018-05-21T03-37-39-1079,0
84,4-2-1-62848-6-2018-03-18T22-51-45-958,0
85,4-3-1-65094-5-2018-05-21T10-41-19-975,0
86,4-3-1-65094-5-2018-05-21T11-54-16-1173,2
87,4-2-1-62848-6-2018-03-20T02-16-58-1066,2
88,4-2-1-62848-6-2018-03-20T05-13-48-974,2
89,4-2-1-62848-6-2018-03-20T21-15-45-960,0
