,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T16-40-06-564,2
1,4-2-1-62848-5-2018-03-09T15-25-20-446,1
2,4-2-1-62848-5-2018-03-27T04-57-59-429,4
3,4-2-2-63454-5-2018-03-28T21-08-50-730,2
4,4-2-1-62848-5-2018-03-27T08-40-03-529,2
5,4-2-1-62848-5-2018-03-09T18-47-34-686,0
6,4-2-2-63454-5-2018-03-28T21-56-51-472,1
7,4-2-1-62848-5-2018-03-09T20-07-20-625,2
8,4-2-1-62848-5-2018-03-27T12-39-38-1006,2
9,4-2-1-62848-5-2018-03-10T00-11-34-779,2
10,4-2-1-62848-5-2018-03-27T12-43-59-870,2
11,4-2-2-63454-5-2018-03-29T01-49-57-607,2
12,4-2-1-62848-5-2018-03-10T00-13-02-445,2
13,4-2-1-62848-5-2018-03-27T12-57-26-629,2
14,4-2-1-62848-5-2018-03-27T13-00-49-422,2
15,4-2-1-62848-5-2018-03-27T18-38-01-688,2
16,4-2-1-62848-6-2018-03-07T08-47-31-572,2
17,4-2-1-62848-6-2018-03-07T08-52-00-403,2
18,4-2-1-62848-6-2018-03-07T08-59-39-1036,2
19,4-2-2-63454-5-2018-03-29T14-33-53-993,0
20,4-2-1-62848-5-2018-03-10T08-05-55-398,0
21,4-2-1-62848-6-2018-03-07T09-21-22-652,2
22,4-2-1-62848-6-2018-03-07T09-24-57-992,2
23,4-2-1-62848-5-2018-03-10T09-24-51-517,2
24,4-2-1-62848-6-2018-03-07T09-54-51-762,3
25,4-2-1-62848-6-2018-03-07T10-26-03-757,2
26,4-2-1-62848-6-2018-03-07T10-28-25-616,2
27,4-2-1-62848-6-2018-03-07T18-22-27-1651,2
28,4-2-1-62848-6-2018-03-07T19-12-07-739,2
29,4-2-1-62848-6-2018-03-08T05-05-34-401,2
30,4-2-1-62848-6-2018-03-08T08-20-55-519,2
31,4-2-1-62848-6-2018-03-08T09-53-44-618,0
32,4-2-1-62848-6-2018-03-08T10-29-36-881,2
33,4-2-1-62848-5-2018-03-10T15-17-27-515,2
34,4-2-1-62848-6-2018-03-08T12-48-32-646,3
35,4-2-1-62848-5-2018-03-10T15-44-23-851,0
36,4-2-1-62848-6-2018-03-08T14-39-32-605,0
37,4-2-1-62848-6-2018-03-08T14-48-32-405,1
38,4-2-1-62848-6-2018-03-08T14-58-17-914,2
39,4-2-2-63454-5-2018-03-30T08-46-31-700,4
40,4-2-1-62848-6-2018-03-08T15-04-48-526,2
41,4-2-1-62848-6-2018-03-08T15-12-02-640,2
42,4-2-1-62848-5-2018-03-10T16-22-07-387,2
43,4-2-1-62848-6-2018-03-08T15-36-54-694,2
44,4-2-2-63454-5-2018-03-30T09-03-18-959,4
45,4-2-1-62848-6-2018-03-08T16-03-38-894,2
46,4-2-1-62848-6-2018-03-08T23-58-37-740,0
47,4-2-2-63454-5-2018-03-30T14-01-41-555,1
48,4-2-1-62848-5-2018-03-10T18-57-39-497,0
49,4-2-1-62848-6-2018-03-09T00-07-28-1068,2
50,4-2-1-62848-6-2018-03-09T00-09-03-788,0
51,4-2-1-62848-6-2018-03-09T00-12-14-428,4
52,4-2-1-62848-6-2018-03-09T00-17-01-439,0
53,4-2-1-62848-6-2018-03-09T00-52-49-704,2
54,4-2-1-62848-6-2018-03-09T01-35-54-555,2
55,4-2-1-62848-6-2018-03-09T13-05-36-452,2
56,4-2-1-62848-5-2018-03-10T20-56-53-610,0
57,4-2-1-62848-6-2018-03-09T14-51-40-818,2
58,4-2-1-62848-6-2018-03-09T15-40-02-460,1
59,4-2-1-62848-6-2018-03-09T15-41-22-788,1
60,4-2-1-62848-6-2018-03-09T15-57-03-422,2
61,4-2-1-62848-6-2018-03-09T16-29-03-1385,2
62,4-2-1-62848-5-2018-03-11T00-21-15-500,0
63,4-2-1-62848-6-2018-03-10T01-54-48-393,2
64,4-2-1-62848-6-2018-03-10T03-12-53-703,2
65,4-2-2-63454-5-2018-03-31T00-32-58-935,2
66,4-2-1-62848-6-2018-03-10T03-37-10-458,0
67,4-2-2-63454-5-2018-03-31T00-45-48-577,2
68,4-2-1-62848-6-2018-03-10T04-40-25-478,0
69,4-2-1-62848-6-2018-03-10T05-34-37-521,2
70,4-2-1-62848-6-2018-03-10T05-35-25-423,4
71,4-2-1-62848-6-2018-03-10T05-49-09-876,2
72,4-2-1-62848-6-2018-03-10T05-53-27-519,4
73,4-2-1-62848-6-2018-03-10T06-27-53-624,2
74,4-2-1-62848-6-2018-03-10T07-12-50-554,2
75,4-2-1-62848-6-2018-03-10T15-36-42-604,2
76,4-2-1-62848-6-2018-03-10T15-56-47-488,2
77,4-2-1-62848-6-2018-03-10T16-23-55-765,0
78,4-2-1-62848-6-2018-03-10T16-37-41-395,4
79,4-2-1-62848-5-2018-03-11T03-23-02-717,2
80,4-2-1-62848-6-2018-03-10T23-29-51-667,2
81,4-2-1-62848-6-2018-03-11T00-47-47-563,0
82,4-2-1-62848-6-2018-03-11T03-17-42-436,2
83,4-2-2-63454-5-2018-03-31T11-59-00-847,2
84,4-2-1-62848-6-2018-03-11T03-38-02-539,2
85,4-2-1-62848-6-2018-03-11T05-26-17-891,2
86,4-2-2-63454-5-2018-03-31T12-24-42-810,2
87,4-2-1-62848-6-2018-03-11T05-28-02-643,2
88,4-2-1-62848-6-2018-03-11T18-05-00-620,0
89,4-2-1-62848-6-2018-03-11T18-19-30-549,2
90,4-2-2-63454-5-2018-03-31T16-27-57-450,2
91,4-2-1-62848-6-2018-03-11T18-34-59-397,2
92,4-2-1-62848-6-2018-03-11T18-53-37-631,0
93,4-2-1-62848-6-2018-03-11T19-23-36-787,2
94,4-2-2-63454-5-2018-03-31T17-36-25-435,0
95,4-2-1-62848-6-2018-03-11T19-39-49-721,2
96,4-2-1-62848-6-2018-03-11T20-48-25-905,2
97,4-2-1-62848-6-2018-03-12T07-37-09-548,0
98,4-2-1-62848-6-2018-03-12T07-41-51-936,2
99,4-2-2-63454-5-2018-04-01T01-18-28-824,2
100,4-2-1-62848-6-2018-03-12T07-54-13-1183,2
101,4-2-1-62848-5-2018-03-11T15-46-51-582,2
102,4-2-1-62848-6-2018-03-12T08-10-31-750,2
103,4-2-1-62848-4-2018-03-08T12-38-01-469,4
104,4-2-1-62848-6-2018-03-12T08-23-58-644,2
105,4-2-1-62848-6-2018-03-12T08-39-41-593,2
106,4-2-1-62848-5-2018-03-11T16-02-04-690,3
107,4-2-1-62848-6-2018-03-12T08-54-48-594,2
108,4-2-1-62848-6-2018-03-12T09-01-59-562,2
109,4-2-1-62848-5-2018-03-11T16-19-11-1080,2
110,4-2-1-62848-6-2018-03-12T09-10-43-1018,2
111,4-2-1-62848-6-2018-03-12T09-20-28-580,2
112,4-2-1-62848-6-2018-03-12T22-32-32-486,3
113,4-2-2-63454-5-2018-04-01T08-38-12-769,2
114,4-2-1-62848-6-2018-03-12T23-03-13-749,2
115,4-2-1-62848-6-2018-03-12T23-11-38-825,1
116,4-2-1-62848-6-2018-03-12T23-17-52-412,4
117,4-2-2-63454-5-2018-04-01T09-16-07-400,1
118,4-2-1-62848-6-2018-03-12T23-25-53-604,0
119,4-2-1-62848-6-2018-03-12T23-32-46-806,2
120,4-2-2-63454-5-2018-04-01T09-54-45-610,2
121,4-2-1-62848-6-2018-03-12T23-56-06-1374,2
122,4-2-1-62848-6-2018-03-13T12-01-50-765,2
123,4-2-1-62848-5-2018-03-12T00-00-16-418,0
124,4-2-1-62848-6-2018-03-13T13-03-33-435,0
125,4-2-1-62848-6-2018-03-13T13-09-42-685,2
126,4-2-1-62848-6-2018-03-13T14-48-28-464,4
127,4-2-1-62848-6-2018-03-13T15-17-32-524,3
128,4-2-1-62848-6-2018-03-13T16-34-15-692,2
129,4-2-1-62848-6-2018-03-13T23-02-57-501,2
130,4-2-1-62848-5-2018-03-12T02-00-18-520,1
131,4-2-1-62848-6-2018-03-14T01-43-02-390,2
132,4-2-1-62848-6-2018-03-14T02-29-33-460,3
133,4-2-1-62848-5-2018-03-12T03-59-46-630,2
134,4-2-1-62848-6-2018-03-14T03-59-31-501,1
135,4-2-1-62848-6-2018-03-14T03-59-34-589,2
