,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T16-40-06-564,2
1,4-2-1-62848-5-2018-03-09T15-25-20-446,2
2,4-2-1-62848-5-2018-03-27T04-57-59-429,1
3,4-2-2-63454-5-2018-03-28T21-08-50-730,2
4,4-2-1-62848-5-2018-03-27T08-40-03-529,2
5,4-2-1-62848-5-2018-03-27T08-47-27-184,2
6,4-2-1-62848-5-2018-03-09T18-47-34-686,2
7,4-2-1-62848-5-2018-03-27T08-52-58-281,2
8,4-2-2-63454-5-2018-03-28T21-56-51-472,2
9,4-2-1-62848-5-2018-03-09T20-07-20-625,2
10,4-2-1-62848-5-2018-03-27T11-51-38-258,2
11,4-2-1-62848-5-2018-03-27T11-58-32-357,2
12,4-2-1-62848-5-2018-03-27T12-02-58-282,0
13,4-2-1-62848-5-2018-03-27T12-39-38-1006,2
14,4-2-1-62848-5-2018-03-10T00-11-34-779,2
15,4-2-1-62848-5-2018-03-27T12-43-59-870,2
16,4-2-2-63454-5-2018-03-29T01-49-57-607,2
17,4-2-1-62848-5-2018-03-10T00-13-02-445,2
18,4-2-1-62848-5-2018-03-27T12-57-26-629,2
19,4-2-1-62848-5-2018-03-27T13-00-49-422,2
20,4-2-1-62848-5-2018-03-27T13-06-27-249,2
21,4-2-1-62848-5-2018-03-10T02-25-00-305,2
22,4-2-2-63454-5-2018-03-29T07-40-39-363,2
23,4-2-1-62848-5-2018-03-27T16-52-47-377,2
24,4-2-1-62848-5-2018-03-27T17-53-12-144,1
25,4-2-1-62848-5-2018-03-27T18-27-15-317,2
26,4-2-1-62848-5-2018-03-27T18-38-01-688,2
27,4-2-1-62848-6-2018-03-07T08-47-31-572,2
28,4-2-1-62848-6-2018-03-07T08-52-00-403,2
29,4-2-1-62848-6-2018-03-07T08-59-39-1036,2
30,4-2-2-63454-5-2018-03-29T14-33-53-993,2
31,4-2-1-62848-5-2018-03-10T08-05-55-398,2
32,4-2-1-62848-6-2018-03-07T09-08-48-342,2
33,4-2-1-62848-6-2018-03-07T09-12-22-292,2
34,4-2-1-62848-6-2018-03-07T09-21-22-652,2
35,4-2-1-62848-6-2018-03-07T09-24-57-992,2
36,4-2-1-62848-5-2018-03-10T09-24-51-517,2
37,4-2-1-62848-6-2018-03-07T09-54-51-762,0
38,4-2-1-62848-6-2018-03-07T10-26-03-757,2
39,4-2-1-62848-6-2018-03-07T10-28-25-616,2
40,4-2-1-62848-5-2018-03-10T11-19-53-128,2
41,4-2-1-62848-5-2018-03-10T11-31-24-194,2
42,4-2-1-62848-6-2018-03-07T18-22-27-1651,2
43,4-2-1-62848-5-2018-03-10T11-57-46-358,2
44,4-2-2-63454-5-2018-03-29T22-26-52-294,2
45,4-2-1-62848-6-2018-03-07T19-12-07-739,2
46,4-2-2-63454-5-2018-03-29T22-27-48-290,2
47,4-2-1-62848-6-2018-03-07T19-21-26-204,2
48,4-2-2-63454-5-2018-03-29T23-57-00-356,0
49,4-2-1-62848-6-2018-03-08T04-13-40-147,1
50,4-2-1-62848-6-2018-03-08T04-36-13-282,2
51,4-2-2-63454-5-2018-03-30T03-39-41-208,0
52,4-2-1-62848-6-2018-03-08T05-05-34-401,2
53,4-2-1-62848-6-2018-03-08T08-20-55-519,2
54,4-2-1-62848-6-2018-03-08T09-21-29-275,2
55,4-2-1-62848-6-2018-03-08T09-53-44-618,2
56,4-2-1-62848-6-2018-03-08T10-12-43-124,0
57,4-2-1-62848-6-2018-03-08T10-29-36-881,2
