,0Replay_id,Cluster
0,4-2-2-63454-5-2018-03-28T16-40-06-564,0
1,4-2-1-62848-5-2018-03-09T15-25-20-446,0
2,4-2-1-62848-5-2018-03-27T04-57-59-429,2
3,4-2-2-63454-5-2018-03-28T21-08-50-730,0
4,4-2-1-62848-5-2018-03-27T08-40-03-529,0
5,4-2-1-62848-5-2018-03-27T08-47-27-184,0
6,4-2-1-62848-5-2018-03-09T18-47-34-686,0
7,4-2-1-62848-5-2018-03-27T08-52-58-281,0
8,4-2-2-63454-5-2018-03-28T21-56-51-472,0
9,4-2-1-62848-5-2018-03-09T20-07-20-625,0
10,4-2-1-62848-5-2018-03-27T11-51-38-258,0
11,4-2-1-62848-5-2018-03-27T11-58-32-357,0
12,4-2-1-62848-5-2018-03-27T12-02-58-282,1
13,4-2-1-62848-5-2018-03-27T12-39-38-1006,0
14,4-2-1-62848-5-2018-03-10T00-11-34-779,0
15,4-2-1-62848-5-2018-03-27T12-43-59-870,0
16,4-2-2-63454-5-2018-03-29T01-49-57-607,0
17,4-2-1-62848-5-2018-03-10T00-13-02-445,0
18,4-2-1-62848-5-2018-03-27T12-57-26-629,0
19,4-2-1-62848-5-2018-03-27T13-00-49-422,0
20,4-2-1-62848-5-2018-03-27T13-06-27-249,0
21,4-2-1-62848-5-2018-03-10T02-25-00-305,0
22,4-2-2-63454-5-2018-03-29T07-40-39-363,0
23,4-2-1-62848-5-2018-03-27T16-52-47-377,0
24,4-2-1-62848-5-2018-03-27T17-53-12-144,2
25,4-2-1-62848-5-2018-03-27T18-27-15-317,0
26,4-2-1-62848-5-2018-03-27T18-38-01-688,0
27,4-2-1-62848-6-2018-03-07T08-47-31-572,0
28,4-2-1-62848-6-2018-03-07T08-52-00-403,0
29,4-2-1-62848-6-2018-03-07T08-59-39-1036,0
30,4-2-2-63454-5-2018-03-29T14-33-53-993,0
31,4-2-1-62848-5-2018-03-10T08-05-55-398,0
32,4-2-1-62848-6-2018-03-07T09-08-48-342,0
33,4-2-1-62848-6-2018-03-07T09-12-22-292,0
34,4-2-1-62848-6-2018-03-07T09-21-22-652,0
35,4-2-1-62848-6-2018-03-07T09-24-57-992,0
36,4-2-1-62848-5-2018-03-10T09-24-51-517,0
37,4-2-1-62848-6-2018-03-07T09-54-51-762,1
38,4-2-1-62848-6-2018-03-07T10-26-03-757,0
39,4-2-1-62848-6-2018-03-07T10-28-25-616,0
40,4-2-1-62848-5-2018-03-10T11-31-24-194,0
41,4-2-1-62848-6-2018-03-07T18-22-27-1651,0
42,4-2-1-62848-5-2018-03-10T11-57-46-358,0
43,4-2-2-63454-5-2018-03-29T22-26-52-294,0
44,4-2-1-62848-6-2018-03-07T19-12-07-739,0
45,4-2-2-63454-5-2018-03-29T22-27-48-290,0
46,4-2-1-62848-6-2018-03-07T19-21-26-204,0
47,4-2-2-63454-5-2018-03-29T23-57-00-356,2
48,4-2-1-62848-6-2018-03-08T04-13-40-147,2
49,4-2-1-62848-6-2018-03-08T04-36-13-282,0
50,4-2-2-63454-5-2018-03-30T03-39-41-208,1
51,4-2-1-62848-6-2018-03-08T05-05-34-401,0
52,4-2-1-62848-6-2018-03-08T08-20-55-519,0
53,4-2-1-62848-6-2018-03-08T09-21-29-275,0
54,4-2-1-62848-6-2018-03-08T09-53-44-618,0
55,4-2-1-62848-6-2018-03-08T10-29-36-881,0
56,4-2-1-62848-6-2018-03-08T12-04-47-305,0
57,4-2-1-62848-6-2018-03-08T12-11-39-271,0
58,4-2-1-62848-5-2018-03-10T15-17-27-515,0
59,4-2-1-62848-6-2018-03-08T12-44-20-381,0
60,4-2-1-62848-6-2018-03-08T12-48-32-646,1
61,4-2-2-63454-5-2018-03-30T08-00-32-326,2
62,4-2-1-62848-6-2018-03-08T13-43-57-379,0
63,4-2-1-62848-5-2018-03-10T15-44-23-851,0
64,4-2-1-62848-6-2018-03-08T14-29-41-275,0
65,4-2-1-62848-6-2018-03-08T14-39-32-605,0
66,4-2-1-62848-6-2018-03-08T14-48-32-405,0
67,4-2-2-63454-5-2018-03-30T08-32-42-255,2
68,4-2-1-62848-6-2018-03-08T14-58-17-914,0
69,4-2-2-63454-5-2018-03-30T08-46-31-700,2
70,4-2-1-62848-6-2018-03-08T15-04-48-526,0
71,4-2-1-62848-6-2018-03-08T15-12-02-640,0
72,4-2-1-62848-5-2018-03-10T16-22-07-387,0
73,4-2-1-62848-5-2018-03-10T17-05-40-386,0
74,4-2-1-62848-6-2018-03-08T15-36-54-694,0
75,4-2-2-63454-5-2018-03-30T09-03-18-959,2
76,4-2-1-62848-6-2018-03-08T16-03-38-894,0
77,4-2-1-62848-6-2018-03-08T22-44-36-183,0
78,4-2-1-62848-6-2018-03-08T23-58-37-740,0
79,4-2-2-63454-5-2018-03-30T14-01-41-555,0
80,4-2-1-62848-5-2018-03-10T18-57-39-497,0
81,4-2-1-62848-6-2018-03-09T00-07-28-1068,0
82,4-2-1-62848-6-2018-03-09T00-09-03-788,0
83,4-2-1-62848-6-2018-03-09T00-10-14-137,2
84,4-2-1-62848-6-2018-03-09T00-12-14-428,2
85,4-2-1-62848-6-2018-03-09T00-17-01-439,0
86,4-2-1-62848-6-2018-03-09T00-52-49-704,0
87,4-2-1-62848-6-2018-03-09T01-35-54-555,0
88,4-2-1-62848-6-2018-03-09T02-50-34-383,0
89,4-2-1-62848-6-2018-03-09T13-05-36-452,0
90,4-2-1-62848-5-2018-03-10T20-56-53-610,0
91,4-2-1-62848-6-2018-03-09T13-26-50-303,0
92,4-2-1-62848-6-2018-03-09T14-51-40-818,0
93,4-2-1-62848-5-2018-03-10T21-41-07-255,0
94,4-2-1-62848-6-2018-03-09T15-40-02-460,0
95,4-2-1-62848-6-2018-03-09T15-41-22-788,0
96,4-2-1-62848-6-2018-03-09T15-57-03-422,0
97,4-2-1-62848-6-2018-03-09T16-15-35-383,0
98,4-2-1-62848-6-2018-03-09T16-21-05-297,0
99,4-2-1-62848-6-2018-03-09T16-29-03-1385,0
100,4-2-1-62848-6-2018-03-10T01-36-42-166,2
101,4-2-1-62848-5-2018-03-11T00-21-15-500,0
102,4-2-1-62848-6-2018-03-10T01-54-48-393,0
103,4-2-1-62848-6-2018-03-10T03-12-53-703,0
104,4-2-2-63454-5-2018-03-31T00-32-58-935,0
105,4-2-1-62848-6-2018-03-10T03-37-10-458,0
106,4-2-1-62848-6-2018-03-10T03-56-22-274,0
107,4-2-2-63454-5-2018-03-31T00-45-48-577,0
108,4-2-1-62848-6-2018-03-10T03-58-51-255,0
109,4-2-1-62848-6-2018-03-10T04-40-25-478,0
110,4-2-1-62848-6-2018-03-10T05-16-03-367,0
111,4-2-1-62848-6-2018-03-10T05-34-37-521,0
112,4-2-1-62848-6-2018-03-10T05-35-25-423,2
113,4-2-1-62848-6-2018-03-10T05-49-09-876,0
114,4-2-1-62848-6-2018-03-10T05-53-27-519,2
115,4-2-1-62848-6-2018-03-10T06-27-53-624,0
116,4-2-1-62848-6-2018-03-10T07-12-50-554,0
117,4-2-1-62848-6-2018-03-10T15-36-42-604,0
118,4-2-1-62848-6-2018-03-10T15-56-47-488,0
119,4-2-1-62848-6-2018-03-10T16-23-55-765,0
120,4-2-1-62848-6-2018-03-10T16-37-41-395,2
121,4-2-1-62848-6-2018-03-10T17-06-00-131,2
122,4-2-1-62848-5-2018-03-11T03-22-34-277,1
123,4-2-1-62848-6-2018-03-10T17-33-57-250,0
124,4-2-1-62848-5-2018-03-11T03-23-02-717,0
125,4-2-1-62848-6-2018-03-10T23-29-51-667,0
126,4-2-1-62848-6-2018-03-11T00-47-47-563,0
127,4-2-1-62848-5-2018-03-11T04-49-49-209,1
128,4-2-1-62848-6-2018-03-11T01-01-19-250,2
129,4-2-1-62848-6-2018-03-11T03-17-42-436,0
130,4-2-2-63454-5-2018-03-31T11-59-00-847,0
131,4-2-1-62848-6-2018-03-11T03-38-02-539,0
132,4-2-1-62848-5-2018-03-11T06-07-26-151,1
133,4-2-1-62848-6-2018-03-11T03-49-39-334,0
134,4-2-2-63454-5-2018-03-31T12-17-13-340,0
135,4-2-1-62848-6-2018-03-11T03-58-26-363,0
136,4-2-1-62848-6-2018-03-11T03-59-24-156,1
137,4-2-1-62848-5-2018-03-11T06-24-07-187,2
138,4-2-1-62848-6-2018-03-11T05-26-17-891,0
139,4-2-2-63454-5-2018-03-31T12-24-42-810,0
140,4-2-1-62848-6-2018-03-11T05-28-02-643,0
141,4-2-1-62848-6-2018-03-11T15-52-10-343,0
142,4-2-1-62848-6-2018-03-11T17-07-12-385,0
143,4-2-1-62848-6-2018-03-11T18-04-26-254,0
144,4-2-2-63454-5-2018-03-31T16-18-39-282,0
145,4-2-1-62848-6-2018-03-11T18-05-00-620,0
146,4-2-1-62848-6-2018-03-11T18-19-30-549,0
147,4-2-2-63454-5-2018-03-31T16-27-57-450,0
148,4-2-1-62848-6-2018-03-11T18-34-59-397,0
149,4-2-1-62848-6-2018-03-11T18-53-37-631,0
150,4-2-1-62848-6-2018-03-11T18-55-01-301,0
151,4-2-1-62848-6-2018-03-11T19-23-36-787,0
152,4-2-2-63454-5-2018-03-31T17-36-25-435,0
153,4-2-1-62848-6-2018-03-11T19-39-49-721,0
154,4-2-1-62848-6-2018-03-11T20-41-55-141,1
155,4-2-1-62848-6-2018-03-11T20-48-25-905,0
156,4-2-2-63454-5-2018-04-01T01-10-20-270,0
157,4-2-1-62848-6-2018-03-12T07-37-09-548,0
158,4-2-1-62848-6-2018-03-12T07-41-51-936,0
159,4-2-2-63454-5-2018-04-01T01-18-28-824,0
160,4-2-1-62848-5-2018-03-11T14-34-12-170,1
161,4-2-1-62848-6-2018-03-12T07-54-13-1183,1
162,4-2-1-62848-5-2018-03-11T15-25-13-259,1
163,4-2-1-62848-5-2018-03-11T15-46-51-582,0
164,4-2-1-62848-6-2018-03-12T08-10-31-750,0
165,4-2-1-62848-5-2018-03-11T15-55-26-332,0
166,4-2-1-62848-4-2018-03-08T12-38-01-469,2
167,4-2-1-62848-6-2018-03-12T08-23-58-644,0
168,4-2-1-62848-6-2018-03-12T08-39-41-593,0
169,4-2-1-62848-5-2018-03-11T16-02-04-690,1
170,4-2-1-62848-6-2018-03-12T08-54-48-594,0
171,4-2-1-62848-6-2018-03-12T09-01-59-562,0
172,4-2-1-62848-5-2018-03-11T16-19-11-1080,0
173,4-2-1-62848-6-2018-03-12T09-10-43-1018,0
174,4-2-1-62848-6-2018-03-12T09-20-28-580,0
175,4-2-1-62848-6-2018-03-12T22-32-32-486,1
176,4-2-1-62848-6-2018-03-12T22-51-29-155,1
177,4-2-2-63454-5-2018-04-01T08-38-12-769,0
178,4-2-1-62848-6-2018-03-12T23-03-13-749,0
179,4-2-1-62848-6-2018-03-12T23-11-38-825,0
180,4-2-1-62848-6-2018-03-12T23-17-52-412,2
181,4-2-2-63454-5-2018-04-01T09-16-07-400,0
182,4-2-1-62848-6-2018-03-12T23-25-53-604,0
183,4-2-1-62848-6-2018-03-12T23-32-46-806,0
184,4-2-2-63454-5-2018-04-01T09-54-45-610,0
185,4-2-1-62848-6-2018-03-12T23-56-06-1374,1
186,4-2-1-62848-6-2018-03-13T00-04-06-235,0
187,4-2-1-62848-6-2018-03-13T00-23-05-147,2
188,4-2-1-62848-6-2018-03-13T10-32-01-227,2
189,4-2-1-62848-6-2018-03-13T10-40-53-343,0
190,4-2-1-62848-6-2018-03-13T11-02-50-341,0
191,4-2-1-62848-6-2018-03-13T11-04-40-206,1
192,4-2-1-62848-6-2018-03-13T12-01-50-765,0
193,4-2-1-62848-5-2018-03-12T00-00-16-418,0
194,4-2-1-62848-6-2018-03-13T13-03-33-435,0
195,4-2-2-63454-5-2018-04-01T15-46-49-343,0
196,4-2-1-62848-6-2018-03-13T13-09-42-685,0
197,4-2-1-62848-5-2018-03-12T00-21-14-154,2
198,4-2-1-62848-6-2018-03-13T14-12-53-323,0
199,4-2-2-63454-5-2018-04-01T16-08-32-366,0
200,4-2-1-62848-6-2018-03-13T14-48-28-464,2
201,4-2-1-62848-6-2018-03-13T15-17-32-524,1
202,4-2-1-62848-6-2018-03-13T15-51-23-139,1
203,4-2-1-62848-6-2018-03-13T16-19-41-365,2
204,4-2-1-62848-6-2018-03-13T16-22-12-382,0
205,4-2-1-62848-6-2018-03-13T16-34-15-692,0
206,4-2-1-62848-6-2018-03-13T17-10-06-180,1
207,4-2-1-62848-6-2018-03-13T23-02-57-501,0
208,4-2-1-62848-6-2018-03-13T23-15-14-259,0
209,4-2-1-62848-6-2018-03-13T23-58-20-226,0
210,4-2-1-62848-6-2018-03-14T00-11-03-358,0
211,4-2-1-62848-5-2018-03-12T02-00-18-520,0
212,4-2-1-62848-6-2018-03-14T01-43-02-390,0
213,4-2-1-62848-6-2018-03-14T01-45-40-314,0
214,4-2-1-62848-6-2018-03-14T01-46-22-326,0
215,4-2-1-62848-5-2018-03-12T02-53-31-312,0
216,4-2-1-62848-6-2018-03-14T02-29-33-460,1
